Comment,Predicted Label
غذا سرد ه سرد وکاملا مشخص غذا حاضر بوده مدت زیادی طول کشیده تحویل ضمنا فاصله رستوران منزل کمتر دو دقیقه,1.0
بد نبوود کیفیتش قبلا خیلی بهتر بوود,0.0
اسم غذای جدید رو بگذارید خورشت لپه برنج دو تیکه دقیقا اندازه بند انگشت فقط گوشت متاسفم واقعا ۱۵ هزار تومان پول برنج لپه دادم فقط,1.0
کیفیت کبابش خوب نبود برنجش دم نکشیده دل درد گرفتیم,1.0
معجون انارش مثل همیشه خوشمزه ولی ویتامینشو اصلا مزشو دوست نداشتم اینکه اگه زودتر ارسال کنند اینقدر بستنیا اب نشه خیلی بهتره سری ارسال خیلی طول کشید,0.0
زرشک پلو مرغ عالی,0.0
امروز اصلا مثل همیشه نبود خیلی بی مزه غذا سیب زمینی بو میداد سسم مزه همیشه نبود,1.0
مشتری قدیمی هاتچیکیم متاسفانه کیفیتش چند وقته افت کرده هم پیتزاش بد هم ساندویچش راضی نبودیم کل,1.0
کیفیت ته چین مرغ خیلی خیلی پایین بد,1.0
خوشمزه دلچسب جای شکم بازا خالی,0.0
خورد پیک بد ساندویچ رست بیف هم طعم تازگی رو نداشت,1.0
پیتزای ۳۰ سانتی سفارش دادم ولی ۲۴ سانتی آوردن,1.0
سلام خسته نباشید مسواک اورال بی سافت سفارش دادم عکس محصول زده سافت ولی مدیوم فرستادید,1.0
سیگار رو اشتباه فرستادن,1.0
کلى ذوق سفارش داده بودم وقتى خوردم دیدم کاملا کهنه واقعا خوب نبود فقط تونستم زور یه کم ازش بخورم,1.0
roletha ba dchide shode budan besiar feshordeh,1.0
من رولت ناپنن سفارش داده بودم ولی متاسفانه کیک مکزیکی فرستادن کمی هم بیشتر انتظارم طول کشید موارد باید تماس بگیرن بگویند فلان شیرینی تمام کردیم نه اینکه سرخود چیز دیگری بفرستند,1.0
پنیر پاک بوی خیلی بدی میداد,1.0
مرغش نسبت عکسی گذاشتن خیلی کم,1.0
قرمه سبزی مرغ بسیار گرسنه بودیم مجبور شدیم بخوریم الا واقعا جای تاسف داره حداقل اینکه رستوران باید مشتری بگه نه اینطور,1.0
خیلی خوب کم,0.0
متاسفانه شیرینی خواسته بودم رو نفرستادن شیرینی هایی برخلاف سفارشم موجود داشتن ارسال شده واقعا تو ذوقم خورد وقتی جعبه رو باز کردم دیگه سفارش نمیدم,1.0
عالی موقع رسید تشکر,0.0
برنج غذا شفته شده,1.0
عالی خیلی خوب غذاشون,0.0
کباب ترکیها پر روغن درحدی چکه میکرد نون حتی نون هم روغن زیاد له شده تمام غذاها شدیدا سرد شده خودمون گرم کردیم,1.0
تاریخ شیر تازه نبود فاکتور نداشت,1.0
بسیار شور پر نمک مخصوصا سیب زمینی خوش مزه ولی شور مضر,0.0
سوپر عالی پیک عالی,0.0
پیتزا راضی نبودم خیلی خشک برشته شده,1.0
بسیار خوشمزه خیلی هم زود رسید دستمون سس مخصوص هم عالی,0.0
کیک نااااااابود رسید دست من کل برنامم بهم خورد کیک واقعا بهم ریخته بد,1.0
بستنی عالی وسرعت رسیدن سفارش هم بالا ممنون,0.0
غذای فوق العاده کیفیت خوشمزه داغ تازه کاملا صرفه حتما پیشنهاد میکنم,0.0
سری اول سفارش دادم خوب ولی اینسری دستم رسید معجون آبه آب شده ۲۳ ساعت گذاشتیم فریزر خودشو بگیره,1.0
تاریخ سیگارها خیلی وقت تولیدش گذشته وخیلی بد,1.0
غذا سرد برنج کمی شفته وجوجه ترش سفت یه مزهی بخصوصی هم میداد اصلا سلیقهی من نبود کل قطعا آخرین خرید من رستوران,1.0
روز بدتر قبل,1.0
همبرگر کوچک سوخته سیب زمینی بدلیل کهنه مونده رودن اصلا طعم نداشت قیمتها هم بالاست,1.0
خیلی خوشمزه عالی حجم قیمتشم خیلی خوب پیک محترم خوش اخلاقی هم داشتن دستتون درد نکنه,0.0
قیمتها زمان تحویل خوب خیلی سریع اوردن فقط یه مدل بستنی رو اشتباه ارسال کرده بودند,0.0
پیتزا اشتباه آورد بعد نیم ساعت پیک اومد پیتزا رو برد نیم ساعت بعد پیتزای بعدی رو آوردن سرد مشخصا پیتزای من هم اشتباهی جای دیگهای رفته شدت مشکل بهداشتی داره من چجوری اعتماد کنم غذا,1.0
مواد استفاده شده تازه خوب خوشمزه مرغ طعم دار عالی کرن بری اندازه کافی خلاصه خوب,0.0
چیز خوب متشکرم,0.0
عالی خوشمزه خیلی زود هم دستم رسید مرسی,0.0
خوشمزه ولى خیلی سرد,0.0
سیب زمینی ویژه واقعا خوشمزست خاطر پنیرش اگه یه کم خوش نمکتر درست بشه دیگه عالیتر هم میشه,0.0
غذا یخ کیفیت غذا نسبت قبل پایین,1.0
خیلی عالی خوشمزه ممنون,0.0
ممنون هماهنگى,0.0
کیفیت عالی ولی سرد,0.0
شامپو بدن ارسال نشده,1.0
شیرموز تون عالی حرف نداشت,0.0
شیرینی دانمارکی تازه نبود مانده متاسفم,1.0
سلام قیمت متناسب نبود خوب قیمت الکی بالا اعلام سپس تخفیف دهید,0.0
غذا نسبت قیمت کیفیت مناسبی فقط حجم برنجش خیلی زیاد نسبت جوجه حجم برنج کمتر کنن قیمت کیفیت جوجه رو ببرن بالا خیلی بهتره,1.0
دو پیتزا هم بد بو هم بد مزه بودن طوری بعد اینکه ۲تیکه ازش خوردیم بقیشو ریختیم دور لطفا کیفیت گوشت سس پیتزاهاتونو بهتر کنین چون واقعا قابل خوردن,1.0
بسیار وقت شناس هستند,0.0
خوبه فقط وقتی ی جنسی تموم میشه زنگ میزنن اعلام میکنن جنس جایگزین انتخاب میکنیم برامون نمیفرستن,0.0
جای پودر ماشین لباسشویی پودر دستی فرستادن,1.0
پیک عالی بسیار گرم بسته بندی مناسب هزینه پیک توجه مسافت کم هیچی هزینه مالیاتشونم باید بدیم مخصوصا هرگز همچین میگو سوخاری بی کیفیتی نخورده بودم بیشتر پودر سوخاری میگو واقعا خجالت آوره,0.0
کیفیت نان بسیار خوب نان محلی رو بیشتر دوست داشتیم ممنون,0.0
من ویتامینه مخصوص سفارش دادم ولی رویال اوردن اینحال خوشمزه راضی ام,0.0
سریع خوشمزه مرسی,0.0
خیلی خوب نه خمیر نه سوخته برشته خوشمزه,0.0
خوب ولی خب یکم گرون,0.0
کیفیت پرپروک خیلی افت کرده خیلی زیاد طوری من چند ماه پیش بنظرم پرپروک جرو بهترین رستورانها ولی الان خیلی کیفیت اومده پایین مواد روی پیتزا خیلی نسبت قبل کمتر شده من دیگه هیچ وقت پرپروک سفارش نمیدم,1.0
چیز خوب فقط خیلی دیر رسید ممنون,0.0
من پاستا سفارش دادم پاستاش واااااقعا افتضاح ماکارونی ابکش شده بعلاوه چند تیکه زیتون یکم مرغ ن طعمی ن مزهای هیچی اخرین باری ک سفارش غذا میدم اینجا,1.0
پیکش یه کمی خسته,0.0
فقط تاخیر تو سرویس غذاش عالیه,0.0
برخورد پیک بسیار محترمانه من شرمنده میشم چنین جوانهایی پیک کار میکنند,0.0
فوق العاده غذاشون چرب جوری نتونستم بیشتر چند قاشق بخورم,1.0
کباب بو میداد برنج هم شفته مخلفات داخل عکس کنارش نبود,1.0
پلاچنتا خیلی فوق العادس شیرینی سالمی کیک نرمال,0.0
خوب غذا شرطی جای دیگه مقایسه نشه,0.0
نوتلا نبود شکلاتی,1.0
پیتزایی تو عکس منو هیچ ربطی پیتزای ارسالی نداره,1.0
چی عالی موقع هم رسید ممنون,0.0
سس کره بیش حد وبسیار چرب,1.0
برنجش خوب ولی مرغش خیلی سفت یه بویی بدی هم میده درصورتی من دیروز رستوارن غذا گرفتم خیلی خوب مجبور شدم بخورم چون تایم نداشتم برگشت بزنم,1.0
بالای دوساعت طول کشید همین یدونه رو بیارن خیلی سرد انگار توی یخچال یه نون لواش اورده بودن روش پنیر ریخته بودن,1.0
میخاهید ساندویچ کاهو بخورید ازینجا خرید کنید هشتاد درصد حجم ساندویچ ش کاهو چیدمان موادشم داغون,1.0
سلام خسته نباشید الان تو سوپرمارکت رقم نون اگه سفارش میدیم تازه بودن نونه اگه هم نون رو داغ داغ روهم بیچینیدچند ساعت بعد خمیر بیات بفرستید میشه همون موفق باشید بفرستید,1.0
